,ID,gene,TU,Sigma70,Sigma32,Sigma38,Sigma24,Sigma28,Sigma54,Sigma19,unknown
2717,b3174,leuU,secG-leuU,1,0,0,0,0,0,0,0
2718,b3174,leuU,secG-leuU,1,0,0,0,0,0,0,0
2719,b3175,secG,secG-leuU,1,0,0,0,0,0,0,0
2720,b3175,secG,secG-leuU,1,0,0,0,0,0,0,0
2721,b3178,ftsH,rlmE-ftsH,1,0,0,0,0,0,0,0
2722,b3178,ftsH,rlmE-ftsH,0,1,0,0,0,0,0,0
2723,b3179,rlmE,rlmE-ftsH,1,0,0,0,0,0,0,0
2724,b3179,rlmE,rlmE-ftsH,0,1,0,0,0,0,0,0
2725,b3180,yhbY,yhbY,0,0,0,0,0,0,0,1
2726,b3181,greA,greA,0,0,0,1,0,0,0,0
2727,b3181,greA,greA,1,0,0,0,0,0,0,0
2728,b3183,obgE,rplU-rpmA-yhbE-obgE,1,0,0,0,0,0,0,0
2729,b3184,yhbE,rplU-rpmA-yhbE-obgE,1,0,0,0,0,0,0,0
2730,b3185,rpmA,rplU-rpmA,1,0,0,0,0,0,0,0
2731,b3185,rpmA,rplU-rpmA-yhbE-obgE,1,0,0,0,0,0,0,0
2732,b3186,rplU,rplU-rpmA,1,0,0,0,0,0,0,0
2733,b3186,rplU,rplU-rpmA-yhbE-obgE,1,0,0,0,0,0,0,0
2734,b3188,sfsB,sfsB,0,0,0,0,0,0,0,1
2735,b3189,murA,ibaG-murA,0,0,0,0,0,0,0,1
2736,b3190,ibaG,ibaG,0,0,0,1,0,0,0,0
2737,b3190,ibaG,ibaG-murA,0,0,0,0,0,0,0,1
2738,b3191,mlaB,mlaFEDCB,0,0,0,0,0,0,0,1
2739,b3191,mlaB,mlaFEDCB,0,0,0,0,0,0,0,1
2740,b3191,mlaB,mlaFEDCB,0,0,0,0,0,0,0,1
2741,b3192,mlaC,mlaFEDCB,0,0,0,0,0,0,0,1
2742,b3192,mlaC,mlaFEDCB,0,0,0,0,0,0,0,1
2743,b3192,mlaC,mlaFEDCB,0,0,0,0,0,0,0,1
2744,b3193,mlaD,mlaFEDCB,0,0,0,0,0,0,0,1
2745,b3193,mlaD,mlaFEDCB,0,0,0,0,0,0,0,1
2746,b3193,mlaD,mlaFEDCB,0,0,0,0,0,0,0,1
2747,b3194,mlaE,mlaFEDCB,0,0,0,0,0,0,0,1
2748,b3194,mlaE,mlaFEDCB,0,0,0,0,0,0,0,1
2749,b3194,mlaE,mlaFEDCB,0,0,0,0,0,0,0,1
2750,b3195,mlaF,mlaFEDCB,0,0,0,0,0,0,0,1
2751,b3195,mlaF,mlaFEDCB,0,0,0,0,0,0,0,1
2752,b3195,mlaF,mlaFEDCB,0,0,0,0,0,0,0,1
2753,b3196,yrbG,yrbG-kdsD,1,0,0,0,0,0,0,0
2754,b3196,yrbG,yrbG-kdsDC-lptCAB,1,0,0,0,0,0,0,0
2755,b3197,kdsD,yrbG-kdsD,1,0,0,0,0,0,0,0
2756,b3197,kdsD,yrbG-kdsDC-lptCAB,1,0,0,0,0,0,0,0
2757,b3198,kdsC,kdsC-lptCAB,1,0,0,0,0,0,0,0
2758,b3198,kdsC,yrbG-kdsDC-lptCAB,1,0,0,0,0,0,0,0
2759,b3198,kdsC,kdsC-lptCAB,1,0,0,0,0,0,0,0
2760,b3198,kdsC,kdsC-lptCAB,1,0,0,0,0,0,0,0
2761,b3199,lptC,kdsC-lptCAB,1,0,0,0,0,0,0,0
2762,b3199,lptC,yrbG-kdsDC-lptCAB,1,0,0,0,0,0,0,0
2763,b3199,lptC,kdsC-lptCAB,1,0,0,0,0,0,0,0
2764,b3199,lptC,kdsC-lptCAB,1,0,0,0,0,0,0,0
2765,b3200,lptA,kdsC-lptCAB,1,0,0,0,0,0,0,0
2766,b3200,lptA,lptAB,0,0,0,1,0,0,0,0
2767,b3200,lptA,yrbG-kdsDC-lptCAB,1,0,0,0,0,0,0,0
2768,b3200,lptA,kdsC-lptCAB,1,0,0,0,0,0,0,0
2769,b3200,lptA,kdsC-lptCAB,1,0,0,0,0,0,0,0
2770,b3200,lptA,lptAB,1,0,0,0,0,0,0,0
2771,b3201,lptB,lptB-rpoN-hpf-ptsN-rapZ,0,0,0,1,0,0,0,0
2772,b3201,lptB,kdsC-lptCAB,1,0,0,0,0,0,0,0
2773,b3201,lptB,lptAB,0,0,0,1,0,0,0,0
2774,b3201,lptB,yrbG-kdsDC-lptCAB,1,0,0,0,0,0,0,0
2775,b3201,lptB,kdsC-lptCAB,1,0,0,0,0,0,0,0
2776,b3201,lptB,kdsC-lptCAB,1,0,0,0,0,0,0,0
2777,b3201,lptB,lptAB,1,0,0,0,0,0,0,0
2778,b3202,rpoN,rpoN-hpf-ptsN-rapZ-npr,1,0,0,0,0,0,0,0
2779,b3202,rpoN,lptB-rpoN-hpf-ptsN-rapZ,0,0,0,1,0,0,0,0
2780,b3203,hpf,rpoN-hpf-ptsN-rapZ-npr,1,0,0,0,0,0,0,0
2781,b3203,hpf,lptB-rpoN-hpf-ptsN-rapZ,0,0,0,1,0,0,0,0
2782,b3204,ptsN,rpoN-hpf-ptsN-rapZ-npr,1,0,0,0,0,0,0,0
2783,b3204,ptsN,lptB-rpoN-hpf-ptsN-rapZ,0,0,0,1,0,0,0,0
2784,b3205,yhbJ,rpoN-hpf-ptsN-rapZ-npr,1,0,0,0,0,0,0,0
2785,b3205,yhbJ,lptB-rpoN-hpf-ptsN-rapZ,0,0,0,1,0,0,0,0
2786,b3206,npr,rpoN-hpf-ptsN-rapZ-npr,1,0,0,0,0,0,0,0
2787,b3207,yrbL,yrbL,0,0,0,0,0,0,0,1
2788,b4450,arcZ,arcZ,0,0,0,0,0,0,0,1
2789,b3210,arcB,arcB,0,0,0,0,0,0,0,1
2790,b3212,gltB,gltBDF,1,0,0,0,0,0,0,0
2791,b3213,gltD,gltBDF,1,0,0,0,0,0,0,0
2792,b3214,gltF,gltBDF,1,0,0,0,0,0,0,0
2793,b3221,yhcH,nanATEK-yhcH,1,0,0,0,0,0,0,0
2794,b3222,nanK,nanATEK-yhcH,1,0,0,0,0,0,0,0
2795,b3223,nanE,nanATEK-yhcH,1,0,0,0,0,0,0,0
2796,b3224,nanT,nanATEK-yhcH,1,0,0,0,0,0,0,0
2797,b3225,nanA,nanATEK-yhcH,1,0,0,0,0,0,0,0
2798,b3225,nanA,nanA,1,0,0,0,0,0,0,0
2799,b3227,dcuD,dcuD,1,0,0,0,0,0,0,0
2800,b3227,dcuD,dcuD,0,0,0,0,0,1,0,0
2801,b3228,sspB,sspAB,0,0,0,0,0,0,0,1
2802,b3229,sspA,sspAB,0,0,0,0,0,0,0,1
2803,b3230,rpsI,rplM-rpsI,1,0,0,0,0,0,0,0
2804,b3231,rplM,rplM-rpsI,1,0,0,0,0,0,0,0
2805,b3233,yhcB,yhcB,0,0,0,0,0,0,0,1
2806,b3234,degQ,degQS,0,0,0,0,0,0,0,1
2807,b3234,degQ,degQ,1,0,0,0,0,0,0,0
2808,b3235,degS,degQS,0,0,0,0,0,0,0,1
2809,b3235,degS,degS,1,0,0,0,0,0,0,0
2810,b3236,mdh,mdh,1,0,0,0,0,0,0,0
2811,b3236,mdh,mdh,0,0,0,0,0,0,0,1
2812,b3237,argR,argR,0,0,0,0,0,0,0,1
2813,b3237,argR,argR,1,0,0,0,0,0,0,0
2814,b3240,aaeB,aaeXAB,0,0,0,0,0,0,0,1
2815,b3241,aaeA,aaeXAB,0,0,0,0,0,0,0,1
2816,b3242,aaeX,aaeXAB,0,0,0,0,0,0,0,1
2817,b3243,aaeR,aaeR,0,0,0,0,0,0,0,1
2818,b3249,mreD,mreBCD,1,0,0,0,0,0,0,0
2819,b3249,mreD,mreBCD,0,0,0,0,0,0,0,1
2820,b3249,mreD,mreBCD,1,0,0,0,0,0,0,0
2821,b3250,mreC,mreBCD,1,0,0,0,0,0,0,0
2822,b3250,mreC,mreBCD,0,0,0,0,0,0,0,1
2823,b3250,mreC,mreBCD,1,0,0,0,0,0,0,0
2824,b3251,mreB,mreBCD,1,0,0,0,0,0,0,0
2825,b3251,mreB,mreBCD,0,0,0,0,0,0,0,1
2826,b3251,mreB,mreBCD,1,0,0,0,0,0,0,0
2827,b3251,mreB,mreB,1,0,0,0,0,0,0,0
2828,b3251,mreB,mreB,0,0,0,0,0,0,0,1
2829,b3251,mreB,mreB,1,0,0,0,0,0,0,0
2830,b3255,accB,accBC,1,0,0,0,0,0,0,0
2831,b3255,accB,accBC,0,0,0,0,0,0,0,1
2832,b3256,accC,accBC,1,0,0,0,0,0,0,0
2833,b3256,accC,accBC,0,0,0,0,0,0,0,1
2834,b3257,yhdT,yhdT-panF-prmA,1,0,0,0,0,0,0,0
2835,b3258,panF,yhdT-panF-prmA,1,0,0,0,0,0,0,0
2836,b3259,prmA,yhdT-panF-prmA,1,0,0,0,0,0,0,0
2837,b3260,dusB,dusB-fis,1,0,0,0,0,0,0,0
2838,b3261,fis,dusB-fis,1,0,0,0,0,0,0,0
2839,b3265,acrE,acrEF,1,0,0,0,0,0,0,0
2840,b3266,acrF,acrEF,1,0,0,0,0,0,0,0
2841,b3268,yhdW,yhdWXYZ,0,0,0,0,0,1,0,0
2842,b3269,yhdX,yhdWXYZ,0,0,0,0,0,1,0,0
2843,b3270,yhdY,yhdWXYZ,0,0,0,0,0,1,0,0
2844,b3271,yhdZ,yhdWXYZ,0,0,0,0,0,1,0,0
2845,b3272,rrfF,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,1,0,0,0,0,0,0
2846,b3272,rrfF,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,0,0,0,0,0,0,0
2847,b3273,thrV,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,1,0,0,0,0,0,0
2848,b3273,thrV,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,0,0,0,0,0,0,0
2849,b3274,rrfD,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,1,0,0,0,0,0,0
2850,b3274,rrfD,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,0,0,0,0,0,0,0
2851,b3275,rrlD,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,1,0,0,0,0,0,0
2852,b3275,rrlD,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,0,0,0,0,0,0,0
2853,b3276,alaU,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,1,0,0,0,0,0,0
2854,b3276,alaU,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,0,0,0,0,0,0,0
2855,b3277,ileU,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,1,0,0,0,0,0,0
2856,b3277,ileU,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,0,0,0,0,0,0,0
2857,b3278,rrsD,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,1,0,0,0,0,0,0
2858,b3278,rrsD,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,1,0,0,0,0,0,0,0
2859,b4473,smf,smf,0,0,0,0,0,0,0,1
2860,b3287,def,def-fmt,1,0,0,0,0,0,0,0
2861,b3288,fmt,def-fmt,1,0,0,0,0,0,0,0
2862,b3291,mscL,mscL,0,0,0,0,0,0,0,1
2863,b4550,arfA,arfA,1,0,0,0,0,0,0,0
2864,b3292,zntR,yhdN-zntR,0,1,0,0,0,0,0,0
2865,b3293,yhdN,yhdN-zntR,0,1,0,0,0,0,0,0
2866,b3294,rplQ,rpsMKD-rpoA-rplQ,1,0,0,0,0,0,0,0
2867,b3294,rplQ,rpsMKD-rpoA-rplQ,0,0,0,0,0,0,0,1
2868,b3295,rpoA,rpsMKD-rpoA-rplQ,1,0,0,0,0,0,0,0
2869,b3295,rpoA,rpsMKD-rpoA-rplQ,0,0,0,0,0,0,0,1
2870,b3296,rpsD,rpsMKD-rpoA-rplQ,1,0,0,0,0,0,0,0
2871,b3296,rpsD,rpsMKD-rpoA-rplQ,0,0,0,0,0,0,0,1
2872,b3297,rpsK,rpsMKD-rpoA-rplQ,1,0,0,0,0,0,0,0
2873,b3297,rpsK,rpsMKD-rpoA-rplQ,0,0,0,0,0,0,0,1
2874,b3298,rpsM,rpsMKD-rpoA-rplQ,1,0,0,0,0,0,0,0
2875,b3298,rpsM,rpsMKD-rpoA-rplQ,0,0,0,0,0,0,0,1
2876,b3299,rpmJ,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2877,b3300,secY,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2878,b3301,rplO,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2879,b3302,rpmD,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2880,b3303,rpsE,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2881,b3304,rplR,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2882,b3305,rplF,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2883,b3306,rpsH,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2884,b3307,rpsN,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2885,b3308,rplE,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2886,b3309,rplX,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2887,b3310,rplN,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,0,0,0,0,0,0,0,1
2888,b3311,rpsQ,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2889,b3312,rpmC,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2890,b3313,rplP,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2891,b3314,rpsC,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2892,b3315,rplV,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2893,b3316,rpsS,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2894,b3317,rplB,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2895,b3318,rplW,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2896,b3319,rplD,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2897,b3320,rplC,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2898,b3321,rpsJ,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,1,0,0,0,0,0,0,0
2899,b3322,gspB,gspAB,0,0,0,1,0,0,0,0
2900,b3322,gspB,gspAB,0,0,0,0,0,0,0,1
2901,b3322,gspB,gspAB,1,0,0,0,0,0,0,0
2902,b3322,gspB,gspAB,1,0,0,0,0,0,0,0
2903,b3323,gspA,gspAB,0,0,0,1,0,0,0,0
2904,b3323,gspA,gspAB,0,0,0,0,0,0,0,1
2905,b3323,gspA,gspAB,1,0,0,0,0,0,0,0
2906,b3323,gspA,gspAB,1,0,0,0,0,0,0,0
2907,b3324,gspC,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2908,b3324,gspC,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2909,b3324,gspC,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2910,b3325,gspD,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2911,b3325,gspD,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2912,b3325,gspD,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2913,b3326,gspE,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2914,b3326,gspE,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2915,b3326,gspE,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2916,b3327,gspF,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2917,b3327,gspF,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2918,b3327,gspF,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2919,b3328,gspG,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2920,b3328,gspG,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2921,b3328,gspG,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2922,b3329,gspH,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2923,b3329,gspH,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2924,b3329,gspH,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2925,b3330,gspI,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2926,b3330,gspI,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2927,b3330,gspI,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2928,b3331,gspJ,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2929,b3331,gspJ,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2930,b3331,gspJ,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2931,b3332,gspK,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2932,b3332,gspK,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2933,b3332,gspK,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2934,b3333,gspL,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2935,b3333,gspL,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2936,b3333,gspL,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2937,b3334,gspM,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2938,b3334,gspM,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2939,b3334,gspM,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2940,b3335,gspO,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2941,b3335,gspO,gspCDEFGHIJKLMO,1,0,0,0,0,0,0,0
2942,b3335,gspO,gspCDEFGHIJKLMO,0,0,0,0,0,0,0,1
2943,b3338,chiA,chiA,1,0,0,0,0,0,0,0
2944,b3339,tufA,fusA-tufA,0,0,0,1,0,0,0,0
2945,b3339,tufA,rpsLG-fusA-tufA,0,0,0,0,0,0,0,1
2946,b3339,tufA,tufA,1,0,0,0,0,0,0,0
2947,b3339,tufA,tufA,1,0,0,0,0,0,0,0
2948,b3340,fusA,fusA-tufA,0,0,0,1,0,0,0,0
2949,b3340,fusA,rpsLG-fusA-tufA,0,0,0,0,0,0,0,1
2950,b3341,rpsG,rpsLG-fusA-tufA,0,0,0,0,0,0,0,1
2951,b3342,rpsL,rpsLG-fusA-tufA,0,0,0,0,0,0,0,1
2952,b3343,tusB,yheO-tusDCB,0,0,0,0,0,0,0,1
2953,b3343,tusB,yheO-tusDCB,0,0,0,0,0,0,0,1
2954,b3344,tusC,yheO-tusDCB,0,0,0,0,0,0,0,1
2955,b3344,tusC,yheO-tusDCB,0,0,0,0,0,0,0,1
2956,b3345,tusD,yheO-tusDCB,0,0,0,0,0,0,0,1
2957,b3345,tusD,yheO-tusDCB,0,0,0,0,0,0,0,1
2958,b3346,yheO,yheO-tusDCB,0,0,0,0,0,0,0,1
2959,b3346,yheO,yheO-tusDCB,0,0,0,0,0,0,0,1
2960,b3347,fkpA,fkpA,0,0,0,1,0,0,0,0
2961,b3347,fkpA,fkpA,0,0,0,0,0,0,0,1
2962,b3355,prkB,prkB,0,0,0,0,0,0,0,1
2963,b3356,yhfA,yhfA,1,0,0,0,0,0,0,0
2964,b3357,crp,crp,1,0,0,0,0,0,0,0
2965,b3357,crp,crp,0,0,0,0,0,0,0,1
2966,b3357,crp,crp,0,0,0,0,0,0,0,1
2967,b3359,argD,argD,1,0,0,0,0,0,0,0
2968,b3360,pabA,yhfG-fic-pabA,0,0,1,0,0,0,0,0
2969,b3360,pabA,pabA,1,0,0,0,0,0,0,0
2970,b3361,fic,yhfG-fic-pabA,0,0,1,0,0,0,0,0
2971,b3362,yhfG,yhfG-fic-pabA,0,0,1,0,0,0,0,0
2972,b3363,ppiA,ppiA,1,0,0,0,0,0,0,0
2973,b3363,ppiA,ppiA,1,0,0,0,0,0,0,0
2974,b3363,ppiA,ppiA,1,0,0,0,0,0,0,0
2975,b3363,ppiA,ppiA,1,0,0,0,0,0,0,0
2976,b3364,tsgA,tsgA,0,0,0,0,0,0,0,1
2977,b3365,nirB,nirBDC-cysG,1,0,0,0,0,0,0,0
2978,b3366,nirD,nirBDC-cysG,1,0,0,0,0,0,0,0
2979,b3367,nirC,nirBDC-cysG,1,0,0,0,0,0,0,0
2980,b3368,cysG,nirBDC-cysG,1,0,0,0,0,0,0,0
2981,b3368,cysG,cysG,1,0,0,0,0,0,0,0
2982,b3368,cysG,cysG,0,0,0,0,0,0,0,1
2983,b3384,trpS,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2984,b3384,trpS,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2985,b3384,trpS,damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2986,b3384,trpS,dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2987,b3384,trpS,dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2988,b3384,trpS,rpe-gph-trpS,0,0,0,0,0,0,0,1
2989,b3384,trpS,trpS,1,0,0,0,0,0,0,0
2990,b3385,gph,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2991,b3385,gph,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2992,b3385,gph,damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2993,b3385,gph,dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2994,b3385,gph,dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2995,b3385,gph,rpe-gph-trpS,0,0,0,0,0,0,0,1
2996,b3386,rpe,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2997,b3386,rpe,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2998,b3386,rpe,damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
2999,b3386,rpe,dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3000,b3386,rpe,dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3001,b3386,rpe,rpe-gph-trpS,0,0,0,0,0,0,0,1
3002,b3387,dam,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3003,b3387,dam,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3004,b3387,dam,damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3005,b3387,dam,dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3006,b3387,dam,dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3007,b3388,damX,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3008,b3388,damX,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3009,b3388,damX,damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3010,b3389,aroB,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3011,b3389,aroB,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3012,b3390,aroK,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3013,b3390,aroK,aroKB-damX-dam-rpe-gph-trpS,1,0,0,0,0,0,0,0
3014,b3392,hofP,hofMNOP,0,0,1,0,0,0,0,0
3015,b3393,hofO,hofMNOP,0,0,1,0,0,0,0,0
3016,b3394,hofN,hofMNOP,0,0,1,0,0,0,0,0
3017,b3395,hofM,hofMNOP,0,0,1,0,0,0,0,0
3018,b3396,mrcA,mrcA,0,0,0,0,0,0,0,1
3019,b3400,hslR,hslRO,0,1,0,0,0,0,0,0
3020,b3401,hslO,hslRO,0,1,0,0,0,0,0,0
3021,b3403,pck,pck,1,0,0,0,0,0,0,0
3022,b3404,envZ,ompR-envZ,1,0,0,0,0,0,0,0
3023,b3404,envZ,ompR-envZ,1,0,0,0,0,0,0,0
3024,b3404,envZ,ompR-envZ,1,0,0,0,0,0,0,0
3025,b3404,envZ,ompR-envZ,1,0,0,0,0,0,0,0
3026,b3405,ompR,ompR-envZ,1,0,0,0,0,0,0,0
3027,b3405,ompR,ompR-envZ,1,0,0,0,0,0,0,0
3028,b3405,ompR,ompR-envZ,1,0,0,0,0,0,0,0
3029,b3405,ompR,ompR-envZ,1,0,0,0,0,0,0,0
3030,b3408,feoA,feoABC,1,0,0,0,0,0,0,0
3031,b3409,feoB,feoABC,1,0,0,0,0,0,0,0
3032,b3410,feoC,feoABC,1,0,0,0,0,0,0,0
3033,b3412,bioH,bioH,0,0,0,0,0,0,0,1
3034,b3413,gntX,yhgH-nfuA,1,0,0,0,0,0,0,0
3035,b3414,nfuA,yhgH-nfuA,1,0,0,0,0,0,0,0
3036,b3414,nfuA,nfuA,0,0,0,0,0,0,0,1
3037,b3414,nfuA,nfuA,0,1,0,0,0,0,0,0
3038,b3415,gntT,gntT,0,0,0,0,0,0,0,1
3039,b3415,gntT,gntT,0,0,0,0,0,0,0,1
3040,b3415,gntT,gntT,1,0,0,0,0,0,0,0
3041,b3416,malQ,malPQ,1,0,0,0,0,0,0,0
3042,b3416,malQ,malQ,0,0,0,1,0,0,0,0
3043,b3417,malP,malPQ,1,0,0,0,0,0,0,0
3044,b3418,malT,malT,1,0,0,0,0,0,0,0
3045,b4475,rtcA,rtcBA,0,0,0,0,0,1,0,0
3046,b3421,rtcB,rtcBA,0,0,0,0,0,1,0,0
3047,b3423,glpR,glpEGR,0,0,0,0,0,0,0,1
3048,b3423,glpR,glpGR,0,0,0,0,0,0,0,1
3049,b3423,glpR,glpR,0,0,0,0,0,0,0,1
3050,b3423,glpR,glpR,0,0,0,0,0,0,0,1
3051,b3424,glpG,glpEGR,0,0,0,0,0,0,0,1
3052,b3424,glpG,glpGR,0,0,0,0,0,0,0,1
3053,b3425,glpE,glpEGR,0,0,0,0,0,0,0,1
3054,b3426,glpD,glpD,1,0,0,0,0,0,0,0
3055,b3428,glgP,glgCAP,1,0,0,0,0,0,0,0
3056,b3428,glgP,glgCAP,0,0,0,0,0,0,0,1
3057,b3428,glgP,glgCAP,0,0,1,0,0,0,0,0
3058,b3428,glgP,glgBXCAP,1,0,0,0,0,0,0,0
3059,b3428,glgP,glgAP,1,0,0,0,0,0,0,0
3060,b3429,glgA,glgCAP,1,0,0,0,0,0,0,0
3061,b3429,glgA,glgCAP,0,0,0,0,0,0,0,1
3062,b3429,glgA,glgCAP,0,0,1,0,0,0,0,0
