,b1072,b1080,b1081,b1878,b1879,b1880,b1904,b1937,b1939,b1940,b1946,b1947,b1948,b1949,b1950
p1k_00360,1.575481803923437,1.244662429044285,1.4461241387570836,2.024365209939562,1.559308014719419,0.9616288804185,0.7099250958002243,0.9394457277821912,1.507456080457641,1.69808751318123,1.635173353870893,2.16403554784573,1.9609981520438349,0.8197563936474755,1.5812928504360804
p1k_00361,0.1155162486346767,0.0652476138714758,0.1075383630285351,0.2092422540973932,0.2021806784928231,0.2374700416635472,0.2267077926583418,0.0555408978672799,0.090744003875568,0.082237001863808,0.1483493504416327,0.1322807836033931,0.1844081750740409,0.1191723528004722,0.3325780609122826
p1k_00362,0.1482178831641311,0.0762838300306727,0.1160843484393589,0.2363969411423739,0.2057784919266617,0.2591776455231583,0.201528172558608,0.1048594066085108,0.1009492812530198,0.13701748011333,0.1344295205502045,0.2412983591087081,0.2915160240974591,0.1249844740342408,0.2966212683929229
p1k_00363,0.1409255926764004,0.1830305077693104,0.1912451205101914,0.3256993548188344,0.2388501508365154,0.1745610785733395,0.1276528967114784,0.0360270107253396,0.1710092731575856,0.1390056042533041,0.1499806492547679,0.1193215896344925,0.1631337822649508,0.1334145445001823,0.3327211959695241
p1k_00364,0.1672460413103271,0.321863108117753,0.3323575061459903,0.5240090182421775,0.3105002809601408,0.2919606959104779,0.1601609499091715,0.0737739794221511,0.185912464616945,0.266785515872702,0.2883566224336774,0.2909656567186458,0.363387111364681,0.2086736646625702,0.3186288951466338
p1k_00365,0.7273782604809924,0.6158072706246136,0.716528543161994,1.1167197205353152,0.8420551084886119,0.5935704666688473,0.8211453394587606,0.5494695189403586,0.7506356957877345,0.929409461599912,0.784563156283746,0.8801685855764473,1.11862385834763,0.7250700853332654,1.1441342147377105
p1k_00366,1.0721350445632318,0.7241873136784229,0.7485914807309175,1.178098301612306,0.9692646439925928,0.6496293132987769,0.825766042081208,0.7753676746533493,0.968977258038116,1.077254688906251,1.0069445033714384,1.0630156332249303,1.3131043480690012,0.8616807222517994,1.478439074324483
p1k_00367,0.0974337077154806,0.1036672390933498,0.1236880006524379,0.1320013626762214,0.1325446535002265,0.1706977413436012,0.1040520710615271,0.0339278154319177,0.0668556060466795,0.0646915016997032,0.0856278683389651,0.1152693060568212,0.1354344613465422,0.1052573813970028,0.0957337890396274
p1k_00368,0.074354896986337,0.1232688022096606,0.1072849993602776,0.2522974867225352,0.1937607289699708,0.1899306793771467,0.1015402116891634,0.038548035792515,0.0689960502540387,0.0767302610266294,0.1269188176773932,0.102078996513545,0.1486239792826467,0.1721553439441595,0.1869807195614237
p1k_00369,0.1191682257292664,0.5108137914606646,0.4985282202955232,0.3523298402884791,0.3405221512692427,0.4716017686547583,0.1325800634929602,0.0253210714624756,0.2227306998058262,0.3252602868056947,0.1594289949921464,0.2563887050552082,0.3481846079740014,0.3499053736597406,0.3867217682673454
p1k_00370,0.1201399618527261,0.4278981966679542,0.4314154647028422,0.361299972731989,0.3177021122526433,0.4564185526281401,0.1539002033469542,0.0457768446155259,0.1796151350189299,0.2172537218980813,0.2150679977594337,0.2373120315329228,0.246362252658448,0.1806509418996677,0.2788004739796229
p1k_00371,0.0747566510047289,0.0927828890253257,0.0977450844446962,0.1721680147627229,0.1395958907475656,0.1086885351543172,0.0881785534943402,0.0220535242739534,0.0828725755613982,0.0911456351948397,0.0753720180556406,0.06120581991135,0.1649306362790382,0.1312093192216565,0.1778408448170009
p1k_00372,0.0668884631006754,0.0665361421693329,0.0928594060273495,0.1796653019664742,0.1161935500093732,0.1378305683933004,0.068671867318897,0.0261945887068655,0.076040152839037,0.077868915831633,0.0391456005248167,0.0983949559923661,0.1343204529959653,0.0570085706060517,0.1275476695046758
p1k_00373,0.0504322176019194,0.1044208270780123,0.1410850527619059,0.1400458541200794,0.1362299801033202,0.099376267874774,0.0676065593853773,0.0224467591848814,0.0563437872279343,0.0765547461387296,0.0779096534649097,0.1654343794648045,0.115208048746576,0.0901678738107821,0.1900815297471175
p1k_00374,0.0642624663608161,0.1224403014471952,0.1329088445975299,0.1308256078301019,0.1438887425291629,0.155970985409363,0.1372781738818704,0.0250183920558335,0.0578579031023827,0.0815241090189962,0.0945049926233438,0.1568266399250634,0.1510633747268886,0.1041816963249567,0.1302413991124381
p1k_00375,0.2141035655799646,0.4812278163653321,0.5513655175492647,0.4384145496861799,0.3200163837070966,0.4557241642663435,0.1518888973638633,0.0524672838481107,0.2070622736014065,0.3192557411187154,0.2258646231036885,0.2363825643620484,0.2457178579736645,0.209817975541287,0.281220133181196
p1k_00376,0.181016781704655,0.5421110446681269,0.6013386836157382,0.2491141614086949,0.3376949705775386,0.4091535044633619,0.1529874014890237,0.0511119385686952,0.1867152986813335,0.2681549737700628,0.1846653522699931,0.1683832502436589,0.2649874508612384,0.1487032850629024,0.2877146869071429
p1k_00377,0.1805657563604598,0.4525585801732505,0.6126544537964244,0.6079235336877927,0.4417719996663808,0.344487393105802,0.1883801267108887,0.0655786955925945,0.3506481117036035,0.4614264663044945,0.3639122421668049,0.5995240213897606,0.7938829514366896,0.654227969123268,0.8525713561581337
p1k_00378,0.1887224086592666,0.4375245595262756,0.6128264196693154,0.2560774148672846,0.4587586663215869,0.2985208166354416,0.1910772577090226,0.0560908568430446,0.3549375391761697,0.4248324691651289,0.4255572918541741,0.5551609875251015,0.8609933494478753,0.4445525877713945,0.93102053308564
p1k_00379,0.1478061615464386,0.2697409482804278,0.2868851175650538,0.4541623270564949,0.3386605801397899,0.3835771910719128,0.1492410717611427,0.0779861083983958,0.206654607784229,0.2008588911851225,0.2876133232315501,0.3111180293792759,0.4883839858067987,0.3246553212260056,0.3075470980179899
p1k_00380,0.2007493897122581,0.2427358176951884,0.2925277270096231,0.3143298555001763,0.3189097940407678,0.4037167875407487,0.1550177218475758,0.1039366969558039,0.1890991879450263,0.2329260290250869,0.2769773384999001,0.3381776380494152,0.361941510066756,0.272067683506379,0.3572497695997191
p1k_00381,0.2813045763176217,1.042641028492926,1.1044101790270338,0.687359232668002,0.734740700430921,0.700502924583638,0.127723673010651,0.0672694712686662,0.7663369324516777,0.9510416492794904,0.686173554104144,0.8465926936911635,0.8726081594374547,0.5747278600831315,0.655929594617599
p1k_00382,0.2693882386547123,1.0506931088512192,1.2408349054866463,0.6164804972954613,0.7442236178179004,0.6579798725294069,0.1394561127298571,0.0645957833177425,0.6721428380895625,0.8188148679448225,0.5504754624783956,0.7095609585522761,0.8626919523946452,0.4770495197697906,0.6594470217973883
p1k_00383,0.2344643091070743,0.5035102654587398,0.6840172208311205,0.4775428935813677,0.5647070563986538,0.4427989708085162,0.2090483515249099,0.1009983154085075,0.4175035468530224,0.5916902568264637,0.5476578564497893,0.723722770013683,0.9864706952183367,0.7240026755968058,1.0854690598202563
p1k_00384,0.2493219294965024,0.5450905642666631,0.7450661320788572,0.8748729884904217,0.5240388746699867,0.4558279824953483,0.2061585812409795,0.1907612605083785,0.4359027260004251,0.6278730715841595,0.4949790772775185,0.6256032545281826,0.9852858285295072,0.7014736952673327,1.137617056640374
p1k_00385,0.0992484077915041,0.149618545273446,0.1557646039720792,0.174191863336522,0.1974698896499109,0.2589175868443568,0.1284734190453085,0.0643919535075786,0.1223816390961417,0.1411426920144407,0.1773439552357968,0.2519578861976981,0.287388966159793,0.2170652878640693,0.2785307154290203
p1k_00386,0.1075590115230249,0.122201533611827,0.1630276545293369,0.1846414800990986,0.1633471777758872,0.2477334861410789,0.1199729927619673,0.0742139146587379,0.1252172167953709,0.133202903674051,0.1266320652996404,0.2033335472708109,0.3133528033309838,0.2369781062829945,0.2740261174072341
p1k_00387,3.5278748652762606,3.083864470143677,3.390208528759079,4.265268140757897,4.055801473726359,4.0674912658701725,4.170968928625825,6.204626736396946,3.773046195571217,4.523841114021448,3.693609591833534,3.627544081843572,4.284352225733561,3.5861723444927,4.05106064625704
p1k_00388,3.093862419015805,2.7757418069148234,3.33570503539522,4.738135775888765,3.6053750700712888,3.685108216568629,3.587585152423999,5.16187445779201,3.401738665643236,4.38809481237954,3.418088947138512,3.106079041570938,4.070969111322005,3.2123189352112207,3.4710568229380208
p1k_00389,4.952662243796482,3.119206650846293,2.9437845701012524,4.974695674762485,3.296993416020288,4.968961955364152,3.099735610041586,9.56506889492915,3.32623885427042,3.656288383524253,2.655645103635898,3.555792447123692,3.01097531206497,2.393987439610136,2.607192705916884
p1k_00390,4.573720987053009,3.329429253756651,3.0486575896994275,4.170858498918514,3.240243810387976,4.5118921822359495,3.5846451917229127,7.97429575620168,3.2744576292064207,3.584635961123675,2.893626462990602,3.0528827246123,2.6842837986302497,2.0984281335421944,2.2094029073997024
p1k_00391,0.1533320083609306,0.1277114278591952,0.1755854840660715,0.4118952710783222,0.5869218857764604,0.190625296281212,0.0964097032193805,0.1511731658170941,0.0531689320132867,0.0757526550697454,0.0872081851221566,0.0837810554379454,0.1786046139927531,0.1431394419168848,0.2384070366356979
p1k_00392,0.1743895380636143,0.1114216870951738,0.1153745714329244,0.6937896597732061,0.5916359759473997,0.2156176268390699,0.1023819500101927,0.0819921547918238,0.0586313775654357,0.0889519795490429,0.0615279781657288,0.0805564326011152,0.1799340327415621,0.1482273283680205,0.1820024725437229
p1k_00393,1.217008127685321,1.4174663857079624,1.5452208249254555,1.452028242930513,1.2902183851542492,1.1589068445153017,1.0981462136188958,1.6073938163816817,1.1664191994756477,1.5336572376801467,0.90781628838273,0.855935705338763,1.3459301816593396,1.1875537961793512,1.2109320842446667
p1k_00394,3.810364558820949,4.253780746245484,4.820232472077572,5.0256378896028,4.297919740259341,4.363385122658576,4.050162935847698,5.90658867672657,4.001580973500664,4.824711038149861,4.14070400941245,3.444613553458103,4.529022102390694,3.098396476832054,4.3435874928083065
p1k_00395,4.930320368892983,4.04000738450058,3.8216361185555847,4.260014662332691,4.067130520908693,4.456003747545529,4.036580432545572,7.890544624602665,3.805132206578608,3.8543304018753934,3.424294909803554,3.490992624792647,3.114288538174872,1.915233320405292,2.501080389087685
p1k_00396,4.338090267220041,3.926359527386399,3.610077698271072,6.105909544437632,4.484675661380275,4.746965971884396,5.092413624578894,6.680537818831928,3.70956285565356,4.425037915995492,4.159173686553584,3.7707869021512392,3.872883528490009,3.166105075745797,3.4162853852657267
p1k_00397,2.324991372941187,1.478813669156829,1.5206974810291018,1.9743085287982112,2.456641715884838,2.244585027095167,0.930172045337972,3.164210353710216,1.0955041070433922,1.4494079212300537,1.1415025164523165,1.316795092343228,1.2242585189392186,1.2051906128228596,1.2356071444817494
p1k_00398,2.021635461604333,0.8958695730113265,0.8870674899064014,2.250868045553252,1.8099003347100977,2.3896949323534358,1.112729661950518,2.496978345738241,1.108813502489122,1.4370306490661642,1.1273465204296511,0.8123484668227245,0.844466483295366,0.6184371307998464,0.7693425640007742
p1k_00399,3.1568357472525417,3.4320282235483703,3.783757587327656,3.2360987623865918,3.428201370537983,3.425474629613998,3.136621800275416,4.393074285028451,3.130638448540563,3.834964930993786,2.9277919463254727,2.7985123646533188,3.437798527458633,2.7301357542222284,3.06779724018669
p1k_00400,3.2296195811440964,3.3494594520914065,3.531491793590273,3.6942806544346634,3.5902673235395377,3.8028662340143353,2.8391569280337663,5.685168885782515,3.333305842845496,4.13460351566798,2.747193877097018,2.839808987902736,3.130373516599735,2.5454201184677765,3.1548517807183325
p1k_00401,3.235260333418569,2.5584484431215944,2.66536066055665,3.7401776435191154,3.265748979547228,4.306981196356063,3.0052395169364514,4.558844359679812,3.0930497209106984,3.4484494552373355,2.6063980759949112,2.9799874151018004,2.781765331704045,1.7700770598090392,2.225865362501833
p1k_00402,3.649873960762013,2.428454831609681,2.551220131582044,4.078900252036366,3.3322848770923352,4.020489276616305,2.6796051690408405,6.023791127436917,3.1730902556939182,4.087581188375645,2.8107747215802674,2.632698214297833,2.653055547779997,1.8225351700839256,1.9893639977419693
p1k_00403,0.9553904136176218,0.3927247743878948,0.3476599779414936,1.0130323460335269,0.7682476431497419,1.1500817640906873,0.447151015006665,1.3165221870487605,0.3641995341328513,0.5226629037237872,0.387331517339866,0.3169527261587175,0.3750857816472958,0.249985052381358,0.5020282164115992
p1k_00404,0.5399886283818038,0.268129771794607,0.252810631347718,0.5269361280605276,0.6466643382275093,0.6584751750218855,0.2449592405049044,0.5568644570934564,0.2652725635120428,0.3525361179843084,0.2597423773238875,0.1526297697596698,0.2981498107237125,0.2248684878481863,0.1969978153768399
p1k_00405,2.415339820678052,2.3777717421424773,2.773083753999833,3.391952434344419,3.196669344365036,2.959296835723149,2.606874058373335,4.728645768761103,2.674633380852623,3.665131504446319,2.4496670574832877,2.6245140429914806,3.0419684961303592,2.5186505267265007,2.832376930654201
p1k_00406,2.447625164527554,2.146676782382336,2.728618667848527,3.3702936398969894,2.8084726218529115,2.842888524326881,2.5238112595637,5.024358396757387,2.692758385097261,3.2717765454337986,2.386027478807427,2.744021647630911,3.018897390857477,1.874689284909885,2.6865205598814623
p1k_00407,4.2056973100062365,2.665608615960229,2.800250338746093,4.950131788821592,3.988237599660065,5.174200050027182,4.448890314749628,6.518555959577022,3.760301420620439,4.3359037963811335,3.800676527977784,3.344175724763171,3.844346546705749,2.5514160003403066,2.909245723750937
p1k_00408,4.442113227464286,3.2472404083061845,3.138243506412371,4.939358086691197,3.938203759354172,4.9130552565491055,4.381804709515505,6.742529558082119,4.001405025914589,4.59844252316663,3.834722774405036,3.7299583992764056,3.544442711316394,2.456396444543976,2.6162107074816
p1k_00409,0.7638459147363965,0.4106763872892428,0.3188406787508385,0.6521869076250513,0.6810967329216634,0.5664419909411004,0.3671697656519783,0.7837492470353367,0.3538923998338594,0.3870452004133821,0.2347506847125441,0.2418784202913335,0.3150779826867119,0.2468153070882663,0.2756363550633293
p1k_00410,1.531592110771484,0.6615932768756791,0.7726698133587259,1.307406846254097,1.3146402049314911,1.5475055858751348,0.9400445742267708,1.786905237578891,0.7658502163124296,0.8605789397941858,0.6860507283378652,0.5666776962726295,0.6502851433798916,0.4954723652169001,0.6765695302520818
p1k_00411,3.5466913486939813,3.569946010364678,4.363839067515189,4.207178837326336,4.158574096932006,4.141024585223711,3.6592911812407753,5.524539434343367,3.33822414804203,3.963339568735511,3.842905260648093,4.186929917858973,4.493008001102034,4.531799133915602,4.697575399059373
p1k_00412,3.476037405452564,3.618812379850348,4.166872755817743,4.4628345971342425,4.299600204497863,4.402860189551645,3.2124950359282827,6.919597042242623,3.64238847096398,4.187526008536829,4.133836844010688,4.340956699620291,5.100856890180259,4.351186229119039,4.9616279839733775
p1k_00413,4.364945888143557,3.611650958768759,3.849921773480004,5.324170077369246,4.3843291088547165,5.2035913667947415,4.084481744432087,6.802447480804163,3.484180054351759,4.099703282680499,4.580172145661027,4.773431409296632,4.782415924413659,3.333618196264997,3.833057754306185
p1k_00414,3.922854441918622,3.11696184085964,3.752812907527751,5.309167507148498,4.563434828373413,5.593031013009315,4.44335952599706,6.8241102076332405,3.296825585450608,4.112663261392086,4.514948807875259,4.490398240149388,5.297193791964395,3.880240014736032,3.514920804583487
